chain,contract,token_id,exhibition,class,animation_or_artifact,image_or_display
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030538,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=32&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030571,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=65&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030554,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=48&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030507,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=1&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030566,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630272481
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030535,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=29&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030548,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=42&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030564,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630272481
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030547,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=41&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030573,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=67&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030511,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=5&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030568,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=62&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030577,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=71&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030530,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=24&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030531,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=25&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030545,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=39&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030519,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=13&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030522,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=16&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030529,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=23&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030528,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630272481
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030560,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1666577106
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030558,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=52&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030514,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=8&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030553,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=47&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030562,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=56&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030526,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=20&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030574,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1666577106
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030517,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=11&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030556,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=50&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030546,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=40&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030563,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1630436182/index.html,https://cdn.feralfileassets.com/thumbnails/f2db8c40-a2fb-4a93-be03-75ce3b3133f3/1666577106
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,12840682995913677806001798836709465389866153646272085769634026756001512030542,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmWBrUtQ8ujbYciEhKwgaaSAzv82aGVtQdq1nmNRXWKFQd?edition_number=36&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdXLY2RwdXMc3PBssx6gHe84wKC69WrPE1XdkBuBT1E2E?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974785,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630258818/index.html,https://cdn.feralfileassets.com/thumbnails/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630257913
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974726,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=8&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974759,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=41&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974753,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=35&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974793,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=75&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974730,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=12&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974767,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=49&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974776,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=58&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974739,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=21&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974740,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=22&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974784,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=66&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974772,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=54&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974790,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=72&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974774,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=56&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974729,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=11&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974723,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=5&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974760,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=42&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974783,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630258818/index.html,https://cdn.feralfileassets.com/thumbnails/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630257913
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974792,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630258818/index.html,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/8308d6f7-9fde-49ff-9b29-a12c78f48c00/thumbnailLarge
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974744,Instructions Follow,cdn,https://cdn.feralfileassets.com/previews/47db4cae-c786-4bb3-8735-e932ab81ed7f/1630258818/index.html,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/8308d6f7-9fde-49ff-9b29-a12c78f48c00/thumbnailLarge
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974721,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=3&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974738,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=20&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974733,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=15&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974743,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=25&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974747,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=29&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974786,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=68&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974770,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=52&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974719,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=1&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974727,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=9&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974734,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=16&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974768,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=50&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974735,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=17&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
eth,0x1d5bdC75918600541C115b74b81a404C9E4AF7D4,72831279254957510195555145377250501155718231347682912715173209101067739974731,Instructions Follow,all-ipfs,https://ipfs.feralfile.com/ipfs/QmdoAemWU9Gh6JzWxvJNFb8bkhkZ43LfrweX39BNusu6nE?edition_number=13&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmZs4P4NmTuaYPUvJeV1E9w5faSW898656GrxZiatzxDaj?
