"contract","exhibition","series_id","series_title","explicit_uuid","effective_uuid","state","collection_name_base"
"0x6E906B2E355294A6aeCD6B4F75816Eda9F703dda",The Long Cut,"78850fcd-afca-4757-a9c6-9c847cb3c49d",The One Who Lived Yesterday,,"78850fcd-afca-4757-a9c6-9c847cb3c49d",FALLBACK(series.id),The One Who Lived Yesterday
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,e97db658-5ee9-4ddb-91ac-cdaa1e5b1363,A broken symmetry — the cat's parabola,,e97db658-5ee9-4ddb-91ac-cdaa1e5b1363,FALLBACK(series.id),A broken symmetry — the cat's parabola
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,"885f3cca-2d91-4a7f-919d-580876035f73",Cuneiform,,"885f3cca-2d91-4a7f-919d-580876035f73",FALLBACK(series.id),Cuneiform
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,e8f79d54-d0b3-4a19-8775-8ab7a3ce9f98,Dactylogram,,e8f79d54-d0b3-4a19-8775-8ab7a3ce9f98,FALLBACK(series.id),Dactylogram
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,"71e2bed5-e224-4ead-8fea-88a8cc067dbe",filum,,"71e2bed5-e224-4ead-8fea-88a8cc067dbe",FALLBACK(series.id),filum
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,"1d39c523-9da9-406d-8feb-31e1d2704310",inter/sections,,"1d39c523-9da9-406d-8feb-31e1d2704310",FALLBACK(series.id),inter/sections
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,"2788daa0-6065-4eb1-84c2-6d46828c4453",Metamosaic,,"2788daa0-6065-4eb1-84c2-6d46828c4453",FALLBACK(series.id),Metamosaic
"0xBb12686c360e9057be3CD031140035A705e19ceC",Truth,"6d275227-8632-4ffc-b34b-689e851f2a7c",Vitreous,,"6d275227-8632-4ffc-b34b-689e851f2a7c",FALLBACK(series.id),Vitreous
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,e601569d-5611-4a82-93ba-a7f55b260001,Unsupervised — Data Universe — MoMA,,e601569d-5611-4a82-93ba-a7f55b260001,FALLBACK(series.id),Unsupervised — Data Universe — MoMA by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"29b720ff-fcbf-4467-a53d-e79a90ad0d60",Unsupervised — Machine Hallucinations — MoMA,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,d35cdb38-917f-42f3-9914-e276dc5f0ded,Unsupervised — Machine Hallucinations — MoMA Dreams — A,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"821dd86a-8764-441f-af58-95c857a7c4d3",Unsupervised — Machine Hallucinations — MoMA Dreams — B,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,c3b2c10b-91c6-4e2f-83bc-fcb5068e98be,Unsupervised — Machine Hallucinations — MoMA Dreams — C,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"61c2c2b6-4f2c-4e1b-9e45-23faf3e76594",Unsupervised — Machine Hallucinations — MoMA Dreams — D,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,c4c9bfde-13bc-4cf5-bc4d-817280673ec3,Unsupervised — Machine Hallucinations — MoMA Dreams — E,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,e362fa91-c218-45df-8167-d7e7c3440052,Unsupervised — Machine Hallucinations — MoMA Dreams — F,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"31bc21a0-c834-49a3-866f-d4839cbe14df",Unsupervised — Machine Hallucinations — MoMA Dreams — G,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"6a0781b7-93ff-4cef-9a92-6e197990be57",Unsupervised — Machine Hallucinations — MoMA Dreams — H,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"29cd44b3-2ed9-4d8b-beb5-073d248a1a00",Unsupervised — Machine Hallucinations — MoMA Dreams — I,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA Dreams by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,d6e1e0f1-7a9d-46f1-a691-bf0604e755b5,Unsupervised — Machine Hallucinations — MoMA Fluid Dreams,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA by Refik Anadol
"0x7a15b36cB834AeA88553De69077D3777460d73Ac",Unsupervised,"96f1663b-5216-4758-aa7f-3a70e6d9d45b",Unsupervised — Machine Hallucinations — MoMA Generative Study 1,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,FROZEN(explicit),Unsupervised — Machine Hallucinations — MoMA by Refik Anadol
"0x559fE9Fe5E2DAE7A7ae5766457096E6d7C647A46",Unsupervised — Burned — Data Universe — MoMA — 2D,f8d29291-cac7-480b-aacd-05de41d1a1ae,Unsupervised — Burned — Data Universe — MoMA — 2D,,f8d29291-cac7-480b-aacd-05de41d1a1ae,FALLBACK(series.id),Unsupervised - Burned - Data Universe - MoMA - 2D by Refik Anadol
"0xc490888997d65df70FE69f33BA3bf7C8D12989CF",Unsupervised — Burned — Data Universe — MoMA — 3D,aac17bb5-3377-4e4d-92bd-3767881bfba7,Unsupervised — Burned — Data Universe — MoMA — 3D,,aac17bb5-3377-4e4d-92bd-3767881bfba7,FALLBACK(series.id),Unsupervised - Burned - Data Universe - MoMA - 3D by Refik Anadol
"0x9D6c8e4B348999A69eE24285cd81226f4628e8F8",Unsupervised — Burned — Machine Hallucinations — MoMA Dreams,"72b1a11a-16da-4550-aa2c-7f197a219ae8",Unsupervised — Burned — Machine Hallucinations — MoMA Dreams,,"72b1a11a-16da-4550-aa2c-7f197a219ae8",FALLBACK(series.id),Unsupervised - Burned - Machine Hallucinations - MoMA Dreams By Refik Anadol
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,f8d24d67-7cd9-4465-9665-2c063ae4e073,A la recherche de l'information perdue,,f8d24d67-7cd9-4465-9665-2c063ae4e073,FALLBACK(series.id),A la recherche de l'information perdue
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"9849f146-aef6-4614-9f8e-6bbf82fba520",Bindigrl,,"9849f146-aef6-4614-9f8e-6bbf82fba520",FALLBACK(series.id),Bindigrl
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"434b4eab-f8ed-4e75-b80f-5377e08ca430",Contested Zone,,"434b4eab-f8ed-4e75-b80f-5377e08ca430",FALLBACK(series.id),Contested Zone
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,bb118c17-1444-4c39-9587-64aa126d6f58,Cyberflesh Girlmonster-4 Recuperated Stills,,bb118c17-1444-4c39-9587-64aa126d6f58,FALLBACK(series.id),Cyberflesh Girlmonster-4 Recuperated Stills
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"522055e6-e5d8-41b5-8cad-9823c9666e2a",Estroworld Now: The Quarantine Edition,,"522055e6-e5d8-41b5-8cad-9823c9666e2a",FALLBACK(series.id),Estroworld Now: The Quarantine Edition
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"6d1a279d-0ddc-4067-84e4-0e0e96fd36fb",Housewives Making Drugs,,"6d1a279d-0ddc-4067-84e4-0e0e96fd36fb",FALLBACK(series.id),Housewives Making Drugs
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,f5f51874-1c4c-42f8-9433-423fd791d6a8,"IKU: Expand, an interface",,f5f51874-1c4c-42f8-9433-423fd791d6a8,FALLBACK(series.id),"IKU: Expand, an interface"
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1",MAJLIS AL-JINN: Huma + The Archive,,"2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1",FALLBACK(series.id),MAJLIS AL-JINN: Huma + The Archive
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,c4c506d9-a409-471a-bbf9-012bcfb1fa73,Putins a WASTEMAN,,c4c506d9-a409-471a-bbf9-012bcfb1fa73,FALLBACK(series.id),Putins a WASTEMAN
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,"9d72a792-cd60-40b6-a8aa-59bc41a9cacb",Social Capital Fights,,"9d72a792-cd60-40b6-a8aa-59bc41a9cacb",FALLBACK(series.id),Social Capital Fights
"0x7A9Ea7C036F6aaB113E2563096ef1e0E56375A39",WETWARE,f00cd40d-0fe5-4805-953f-9a52ff6da2ac,TimeTravellerTM Trailer,,f00cd40d-0fe5-4805-953f-9a52ff6da2ac,FALLBACK(series.id),TimeTravellerTM Trailer
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"4d23d1ce-97c8-411b-b615-e64ca8d78c3c",Flow Painting,,"4d23d1ce-97c8-411b-b615-e64ca8d78c3c",FALLBACK(series.id),Flow Painting
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,Flows of Pattern,,dce8e5ee-869d-41f6-8c0b-de98a4a0a98f,FALLBACK(series.id),Flows of Pattern
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"4fbf3d62-4824-4e2a-9f5c-8051f7c7d566",Grey Path,,"4fbf3d62-4824-4e2a-9f5c-8051f7c7d566",FALLBACK(series.id),Grey Path
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,ccd387c2-4762-4037-8752-bbc223957199,Nostalgia,,ccd387c2-4762-4037-8752-bbc223957199,FALLBACK(series.id),Nostalgia
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"4e5e1cc5-3038-443b-8f5b-f35cab89811d",Path of Tones,,"4e5e1cc5-3038-443b-8f5b-f35cab89811d",FALLBACK(series.id),Path of Tones
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,ab6684c6-c8bd-474e-937c-55ca68591085,Sea of Code,,ab6684c6-c8bd-474e-937c-55ca68591085,FALLBACK(series.id),Sea of Code
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"5f673d60-a2c0-4356-8bf9-09dc0d43f44b",Synergistic Metropolis,,"5f673d60-a2c0-4356-8bf9-09dc0d43f44b",FALLBACK(series.id),Synergistic Metropolis
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"3ad37701-9935-438e-8a9c-9dcadab429a6",With you,,"3ad37701-9935-438e-8a9c-9dcadab429a6",FALLBACK(series.id),With you
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,"87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc","変化・循環・その間の形 / Changes, Cycles, and Shapes in Between",,"87bf9fc7-cab0-4a60-ac73-6a210ddbbcbc",FALLBACK(series.id),"変化・循環・その間の形 / Changes, Cycles, and Shapes in Between"
"0x5D303A17883C442603B8afb54921d1b7DCc0C831",流れのパターン / Patterns of Flow,a62734e6-bce4-49a6-ab10-1b9698085efa,響く残響 / Resonant Echo,,a62734e6-bce4-49a6-ab10-1b9698085efa,FALLBACK(series.id),響く残響 / Resonant Echo
