verdict,collection_name,collection_uuid,collection_name_source,collection_uuid_source,os_storage_label,os_token_uri,os_collection_slug,os_collection_name,os_collection_verified,os_collection_owner,os_typename,sample_contract,sample_token_id,sampled_tokens,ff_api_http,ff_api_collection_name,ff_api_collection_uuid,ff_api_matches_derivation,os_original_animation,os_original_image,series_id,series_title,series_slug,artist_alias,exhibition_id,exhibition_title,mint_blockchain,contracts,scanned_at,error
Decentralized,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmZVFSbu3awd2BfsK8PdGuxquuJDRnCmaEr5H71NZED2LV,dagger-by-auriea-harvey,Dagger by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,92208933710796125770590251699325730336243064425460091178260788340701093768779,3,200,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,True,https://cdn.feralfileassets.com/previews/bd0c4207-f8e7-49db-919e-e2913f39d59c/1667599797/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=92208933710796125770590251699325730336243064425460091178260788340701093768779,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/5f979f3ab788ad563ac0f483798d1524.png,bd0c4207-f8e7-49db-919e-e2913f39d59c,Dagger,dagger-vmy,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:48Z,
Decentralized,Faunette by Auriea Harvey,527a291d-49f5-4ddc-81f6-0331f9e08be9,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmTXYFEdUwo2JjLSHH5MrUb7aF7n6H3WVr4oBvK7KkPdTc,faunette-by-auriea-harvey,Faunette by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,103670424291181108903021494306982394267978572499721974093211453159646661892321,3,200,Faunette by Auriea Harvey,527a291d-49f5-4ddc-81f6-0331f9e08be9,True,https://cdn.feralfileassets.com/previews/527a291d-49f5-4ddc-81f6-0331f9e08be9/1667600061/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=103670424291181108903021494306982394267978572499721974093211453159646661892321,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/9941a0e3c85454fe02c78121df4ddb41.jpeg,527a291d-49f5-4ddc-81f6-0331f9e08be9,Faunette,faunette-0ig,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:51Z,
Decentralized,Gray Matter by Auriea Harvey,8323eb9a-b406-4fbc-8550-fcd12213440a,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmXtjm2872oKsWj2HDQPAYAp4QtJasgkon3o7isGXkhPJo,gray-matter-by-auriea-harvey,Gray Matter by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,83546164136789563436808252890115554093142535498547881756265405968490982747232,3,200,Gray Matter by Auriea Harvey,8323eb9a-b406-4fbc-8550-fcd12213440a,True,https://cdn.feralfileassets.com/previews/8323eb9a-b406-4fbc-8550-fcd12213440a/1667584931/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=83546164136789563436808252890115554093142535498547881756265405968490982747232,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/78854a863275ecd639b0a90849094a84.jpeg,8323eb9a-b406-4fbc-8550-fcd12213440a,Gray Matter,gray-matter-dhq,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:36Z,
Decentralized,Gray Matter: Material/Immaterial by Auriea Harvey,7ad7ee07-883a-4989-a087-e3b03fd4a69d,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmQwBEtzn2qzM5TeFX1CnmqLAzwgJidSASL8ikJsiCYVNS,gray-matter-material-immaterial-by-auriea-harvey,Gray Matter: Material/Immaterial by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,57926226797054930816703082712960451066245365004697088168355518074723893138587,3,200,Gray Matter: Material/Immaterial by Auriea Harvey,7ad7ee07-883a-4989-a087-e3b03fd4a69d,True,,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/a874805b50e133c4600d594142810ab4.jpeg,7ad7ee07-883a-4989-a087-e3b03fd4a69d,Gray Matter: Material/Immaterial,gray-matter-material-immaterial-mis,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:33Z,
Decentralized,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmYq2gHFeLQGNEtt3Avu17RrnvFKrxNBDitk7sTDBAgZkH,haristory-by-auriea-harvey,Haristory by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,67884599743201988766725462649025530234665379733525547672892980733959710599814,3,200,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,True,https://cdn.feralfileassets.com/previews/cc86cf63-6b79-4bba-9613-e362851cbbdc/1667587386/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=67884599743201988766725462649025530234665379733525547672892980733959710599814,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/87b997d90adfe4a82bb23676901fb514.jpeg,cc86cf63-6b79-4bba-9613-e362851cbbdc,Haristory,haristory-p8z,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:54Z,
Decentralized,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmSfYm7X6dRTFtr4rSnW5ciNcJ95QjmmDUpLGwKXUSt2R6,messenger-fragment-by-auriea-harvey,Messenger (fragment) by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,38691948804591133143284137495105900800364423599931822770633671069054284343615,3,200,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,True,https://cdn.feralfileassets.com/previews/d90151ff-0159-4973-a7a6-724b04c01547/1667585771/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=38691948804591133143284137495105900800364423599931822770633671069054284343615,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/b1050f2c9a4c3acce413ad00b3d80386.jpeg,d90151ff-0159-4973-a7a6-724b04c01547,Messenger (fragment),messenger-fragment-4dd,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:41Z,
Decentralized,Mumble by Auriea Harvey,5d67190d-28d7-493c-85c8-563c32de44ff,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmUsKiG8fJnqXfJAUXwSu7TVdPxvH4HGJfr3VbGaQhyYs1,mumble-by-auriea-harvey,Mumble by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,26784186576786734221113338868184730699905253695798607540572045023095617009768,3,200,Mumble by Auriea Harvey,5d67190d-28d7-493c-85c8-563c32de44ff,True,https://cdn.feralfileassets.com/previews/5d67190d-28d7-493c-85c8-563c32de44ff/1667592434/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=26784186576786734221113338868184730699905253695798607540572045023095617009768,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/a3589cc8915d1b7e4c183698b7021b8f.jpeg,5d67190d-28d7-493c-85c8-563c32de44ff,Mumble,mumble-ydw,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:57Z,
Decentralized,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmUePV2QqNTK3V2XLx4KzamSotg13EQzgfnEZBg7QduuZD,the-hand-heart-problem-by-auriea-harvey,The Hand-Heart Problem by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,34718018818869922919370887279228907780982832976222422378720431113664518558578,3,200,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,True,https://cdn.feralfileassets.com/previews/f15bce66-da54-4f05-bc29-7ef15202b0c3/1667592496/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=34718018818869922919370887279228907780982832976222422378720431113664518558578,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/2b4fd0ff37fd647f809e01685442f7ef.jpeg,f15bce66-da54-4f05-bc29-7ef15202b0c3,The Hand-Heart Problem,the-hand-heart-problem-egk,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:21:02Z,
Decentralized,White Rest by Auriea Harvey,7f70faea-dc2a-4613-b758-b53b9bd6d00d,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/Qmac2AmHjWeL67nH8VXwBxSMJRsFfdWE5CXsobaprvXGAq,white-rest-by-auriea-harvey,White Rest by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,101018397861100865329114328924892815187623142272647927988588693624037353186253,3,200,White Rest by Auriea Harvey,7f70faea-dc2a-4613-b758-b53b9bd6d00d,True,https://cdn.feralfileassets.com/previews/7f70faea-dc2a-4613-b758-b53b9bd6d00d/1667638386/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=101018397861100865329114328924892815187623142272647927988588693624037353186253,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/e26e88d8ddd793323b2679daa2d01d17.jpeg,7f70faea-dc2a-4613-b758-b53b9bd6d00d,White Rest,white-rest-jzm,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:20:44Z,
Decentralized,ba-eye by Auriea Harvey,9c797f06-41e2-4aa4-abfe-489485bea17e,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/Qmc7wbm2vdKsB1sB6snDeJfVR3RJvg5Xp131druDkyqWZe,ba-eye-by-auriea-harvey,ba-eye by Auriea Harvey,true,FeralFile,Item,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,104398116994341825170426578498298630082738464392540213104738174707054719211556,3,200,ba-eye by Auriea Harvey,9c797f06-41e2-4aa4-abfe-489485bea17e,True,https://cdn.feralfileassets.com/previews/9c797f06-41e2-4aa4-abfe-489485bea17e/1667593413/?edition_number=0&blockchain=ethereum&contract=0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5&token_id=104398116994341825170426578498298630082738464392540213104738174707054719211556,https://raw2.seadn.io/ethereum/0x6e82e4b398ca4137007ba69ddd6ff699334d13b5/c74aca0453f65b9910ce1ef3ff044700.png,9c797f06-41e2-4aa4-abfe-489485bea17e,ba-eye,ba-eye-xfr,Auriea Harvey,77de6645-fe9d-44ab-8a89-94097d11e485,Gray Matter,ethereum,FeralfileExhibitionV3@0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,2026-09-03T09:21:08Z,
Decentralized,A Picture Can’t Take Me by Cibelle Cavalli Bastos,47f31603-9721-403b-94b5-d24ab9fb8256,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmXgJuXYXaaH9tk3DBHi5Tcg4SDx1MnvmHDajBjHAtxvBt,a-picture-cant-take-me-by-cibelle-cavalli-bastos,A Picture Can’t Take Me by Cibelle Cavalli Bastos,true,FeralFile,Item,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,64266352369867287468072324394878417699389728539781080180641140451133269799530,3,200,A Picture Can’t Take Me by Cibelle Cavalli Bastos,47f31603-9721-403b-94b5-d24ab9fb8256,True,https://raw2.seadn.io/ethereum/0xe46a41b840176b62983fc71162dc9faeac4d9bcb/293f5a87e847eaa674ab3e4253cba4b6.mp4,https://raw2.seadn.io/ethereum/0xe46a41b840176b62983fc71162dc9faeac4d9bcb/1df09f27d43dc9412ab9611d693cd783.png,47f31603-9721-403b-94b5-d24ab9fb8256,A Picture Can’t Take Me,cibelle-cavalli-bastos-artwork-1-cc6,Cibelle Cavalli Bastos,99aa32cb-9ed4-472b-89ca-61a73ff93be3,I KNOW – On the aesthetic of truth,ethereum,FeralfileExhibitionV3@0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,2026-09-03T09:22:24Z,
Decentralized,A Picture Can’t Take My Elan Vital by Cibelle Cavalli Bastos,c6befe2e-1934-40ce-958c-2011e425c511,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmZ9ALpFJYDpHhKuBqWSe5V42zd35UGkVzR16r84A9XX7A,a-picture-cant-take-my-elan-vital-by-cibelle-caval,A Picture Can’t Take My Elan Vital by Cibelle Cavalli Bastos,true,FeralFile,Item,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,4747622386996134347530103051137512757478489873315040866696710228902591236949,3,200,A Picture Can’t Take My Elan Vital by Cibelle Cavalli Bastos,c6befe2e-1934-40ce-958c-2011e425c511,True,,https://raw2.seadn.io/ethereum/0xe46a41b840176b62983fc71162dc9faeac4d9bcb/1c7d48cf8bc9d137ed7989dab6e4a308.png,c6befe2e-1934-40ce-958c-2011e425c511,A Picture Can’t Take My Elan Vital,cibelle-cavalli-bastos-artwork-2-ayv,Cibelle Cavalli Bastos,99aa32cb-9ed4-472b-89ca-61a73ff93be3,I KNOW – On the aesthetic of truth,ethereum,FeralfileExhibitionV3@0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,2026-09-03T09:22:27Z,
Decentralized,Perfectionism is a weakness by Claudia Hart,3715c273-d19e-445f-ae02-61876334f1a7,derived:title by artist,derived:series.id,DECENTRALIZED,https://ipfs.bitmark.com/ipfs/QmbrTS4Fvh3kknSbtcHceH6ZQZmt921wUUFWXSbFEfQqL6,perfectionism-is-a-weakness-by-claudia-hart,Perfectionism is a weakness by Claudia Hart,true,FeralFile,Item,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,55660547781039109394205850530512155734259629331182394149210777298302840103678,3,200,Perfectionism is a weakness by Claudia Hart,3715c273-d19e-445f-ae02-61876334f1a7,True,https://raw2.seadn.io/ethereum/0xe46a41b840176b62983fc71162dc9faeac4d9bcb/8e815c49265695912eb81b6266ac81d4.mp4,https://raw2.seadn.io/ethereum/0xe46a41b840176b62983fc71162dc9faeac4d9bcb/890d74cbad00808d7ca81c35096fd957.jpeg,3715c273-d19e-445f-ae02-61876334f1a7,Perfectionism is a weakness,claudia-hart-artwork-1-ztq,Claudia Hart,99aa32cb-9ed4-472b-89ca-61a73ff93be3,I KNOW – On the aesthetic of truth,ethereum,FeralfileExhibitionV3@0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,2026-09-03T09:22:43Z,
