contract,token_id,group,status
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910523,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910524,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910525,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910526,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910527,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910528,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910529,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910530,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910531,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910532,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910533,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910534,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910536,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910537,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910538,control:untouched,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,113176185863405706439780180052288132133861027165671865326111761497590281910540,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418335,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418336,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418338,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418345,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418346,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418347,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418350,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418351,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418354,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418355,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418356,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418357,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418358,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418359,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418360,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418361,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418362,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,40703256104123374682425525887708543480679113060821520627354095268875283418365,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860680,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860682,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860684,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860689,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860690,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860691,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860694,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860695,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860698,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860700,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,53786937838666333597165308782200386930273821852612025004794790984421544860708,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791596,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791598,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791601,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791605,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791606,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791607,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791610,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791611,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791614,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791615,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791616,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791620,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791622,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791623,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,70073419953480297782302796423995345102860944796113057473502644391258664791625,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243975,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243977,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243979,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243984,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243985,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243986,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243989,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243990,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243993,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243994,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243995,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243997,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136243999,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136244000,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,89297309684891029190082962870220024536171121680166239431121387638963136244004,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917907,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917908,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917912,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917915,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917917,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917918,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917919,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917922,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917923,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917926,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917928,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917929,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917930,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917931,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917932,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917935,fixed:goal2,Item
0xdb5f1adcffa1869b9711cbfbe3bf46cc5d5319e5,92419109143972345096969611651362597777388673613154609693448331487805624917936,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518758,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518759,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518760,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518761,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518762,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518763,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518764,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518765,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518766,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518767,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518768,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518769,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518770,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518771,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518772,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518774,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518775,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518777,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518778,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518779,control:untouched,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518780,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518787,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,109306892524557668562611376466566141821456642481863638052963541895447922445943,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,109306892524557668562611376466566141821456642481863638052963541895447922445944,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,109306892524557668562611376466566141821456642481863638052963541895447922445956,fixed:goal2,Item
0xe5163c74ffe6563d75d750e5d767122500a1c337,109306892524557668562611376466566141821456642481863638052963541895447922445960,fixed:goal2,Item
